RecordTime,Battery(V),Rate,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13
41154.95833,10.5,Normal,53.14,56.35,55.85,50.54,56.96,,39.47,,61.29,57.86,55.95,58.77,59.17,
41155,10.6,Normal,53.84,56.45,55.85,50.34,56.76,,39.08,,62.8,57.66,55.95,58.57,58.87,
41155.04167,10.5,Normal,52.74,52.74,55.25,48.44,55.55,,38.88,,58.36,57.66,55.05,58.47,58.87,
41155.08333,10.5,Normal,52.54,53.74,54.95,52.24,56.45,,38.88,,58.47,57.86,55.65,58.47,58.97,
41155.125,10.4,Normal,52.84,53.74,55.15,52.64,56.56,,38.58,,58.87,57.86,55.95,58.57,58.87,
41155.16667,10.5,Normal,52.54,53.84,55.15,52.84,56.35,,38.48,,58.97,57.76,55.85,58.57,58.77,
41155.20833,10.4,Normal,52.74,53.34,55.15,51.94,56.25,,38.38,,58.67,57.66,55.65,58.36,58.67,
41155.25,10.5,Normal,52.74,54.65,55.15,55.25,56.76,,38.28,,60.18,57.76,55.85,58.47,58.87,
41155.29167,10.3,Normal,52.64,54.85,55.05,54.65,56.96,,38.18,,58.77,57.86,55.85,58.47,59.07,
41155.33333,10.5,Normal,52.84,54.65,55.05,55.15,56.66,,37.98,,59.07,57.76,55.85,58.36,58.87,
41155.375,10.5,Normal,53.34,54.85,55.55,54.75,56.76,,38.18,,59.57,57.86,55.85,58.36,58.77,
41155.41667,10.6,Normal,53.94,55.05,56.15,56.66,57.46,,38.38,,59.98,58.26,56.45,58.57,59.27,
41155.41667,10.6,Normal,53.94,55.05,56.15,56.66,57.46,,38.38,,59.98,58.26,56.45,58.57,59.27,
41155.41667,10.6,Normal,53.94,55.05,56.15,56.66,57.46,,38.38,,59.98,58.26,56.45,58.57,59.27,
41155.41667,10.6,Normal,53.94,55.05,56.15,56.66,57.46,,38.38,,59.98,58.26,56.45,58.57,59.27,
41155.45833,10.6,Normal,54.35,55.75,56.25,57.26,57.76,,38.58,,60.58,58.57,56.66,58.67,59.47,
41155.45833,10.6,Normal,54.35,55.75,56.25,57.26,57.76,,38.58,,60.58,58.57,56.66,58.67,59.47,
41155.45833,10.6,Normal,54.35,55.75,56.25,57.26,57.76,,38.58,,60.58,58.57,56.66,58.67,59.47,
41155.45833,10.6,Normal,54.35,55.75,56.25,57.26,57.76,,38.58,,60.58,58.57,56.66,58.67,59.47,
41155.5,10.6,Normal,55.05,57.26,56.76,50.94,59.27,,38.98,,62.19,58.97,57.36,58.97,59.98,
41155.5,10.6,Normal,55.05,57.26,56.76,50.94,59.27,,38.98,,62.19,58.97,57.36,58.97,59.98,
41155.5,10.6,Normal,55.05,57.26,56.76,50.94,59.27,,38.98,,62.19,58.97,57.36,58.97,59.98,
41155.5,10.6,Normal,55.05,57.26,56.76,50.94,59.27,,38.98,,62.19,58.97,57.36,58.97,59.98,
41155.54167,10.6,Normal,55.35,57.46,57.06,53.74,59.37,,39.37,,62.6,59.47,58.57,59.27,60.28,
41155.54167,10.6,Normal,55.35,57.46,57.06,53.74,59.37,,39.37,,62.6,59.47,58.57,59.27,60.28,
41155.54167,10.6,Normal,55.35,57.46,57.06,53.74,59.37,,39.37,,62.6,59.47,58.57,59.27,60.28,
41155.54167,10.6,Normal,55.35,57.46,57.06,53.74,59.37,,39.37,,62.6,59.47,58.57,59.27,60.28,
41155.58333,10.7,Normal,55.95,57.56,57.66,53.94,59.37,,39.77,,62.9,59.67,58.87,59.67,60.48,
41155.625,10.6,Normal,55.55,57.36,57.46,54.85,59.77,,40.07,,63.5,59.77,59.07,59.67,60.68,
41155.66667,10.6,Normal,54.95,57.36,57.06,55.65,59.37,,40.27,,64.01,59.67,59.27,59.77,60.38,
41155.70833,10.6,Normal,54.65,57.16,56.86,56.35,59.27,,40.37,,64.31,59.57,59.17,59.87,60.68,
41155.75,10.7,Normal,54.45,57.26,56.56,56.15,59.17,,40.66,,63.4,59.57,58.47,59.87,60.58,
41155.79167,10.6,Normal,54.55,57.26,56.76,56.05,59.07,,40.57,,62.5,59.37,57.36,59.77,60.48,
41155.83333,10.6,Normal,54.65,57.76,56.96,56.15,58.97,,40.66,,63.4,59.27,57.36,59.77,60.48,
41155.83333,10.6,Normal,54.65,57.76,56.96,56.15,58.97,,40.66,,63.4,59.27,57.36,59.77,60.48,
41155.875,10.5,Normal,54.75,57.66,56.96,56.45,58.87,,40.57,,63.3,59.27,57.46,59.87,60.38,
41155.91667,10.6,Normal,53.34,56.66,56.15,54.35,57.66,,40.17,,63.1,57.06,56.96,59.57,59.57,
41155.95833,10.5,Normal,53.74,56.96,55.45,54.25,56.56,,39.47,,61.69,56.15,56.56,59.07,58.67,
41156,10.5,Normal,52.44,53.54,54.95,52.04,55.05,,38.98,,58.36,56.45,55.55,58.67,57.96,
41156.04167,10.5,Normal,51.94,53.54,54.45,52.04,54.95,,38.38,,57.96,56.35,55.25,58.26,57.76,
41156.08333,10.5,Normal,51.84,53.04,54.25,51.34,54.75,,37.69,,58.06,56.05,54.85,57.86,57.66,
41156.125,10.5,Normal,51.54,52.84,53.84,51.94,54.45,,37.29,,57.66,55.65,54.65,57.56,57.26,
41156.16667,10.5,Normal,50.94,52.94,53.34,53.24,54.25,,36.69,,57.76,55.55,54.55,57.26,56.96,
41156.20833,10.5,Normal,51.14,52.44,53.34,51.54,54.55,,36.6,,58.06,55.55,54.35,57.06,56.66,
41156.25,10.5,Normal,50.84,52.34,53.14,53.34,54.65,,36.3,,57.16,55.65,54.35,56.96,56.56,
41156.29167,10.5,Normal,50.64,52.04,53.04,54.15,54.25,,36,,57.56,55.35,53.94,56.66,56.25,
41156.33333,10.5,Normal,50.74,51.44,52.84,52.54,53.34,,35.7,,56.86,54.35,53.54,56.45,55.95,
41156.375,10.5,Normal,50.54,51.34,52.54,53.04,52.64,,35.41,,55.45,52.94,53.24,56.15,55.75,
41156.41667,10.5,Normal,51.14,52.14,53.04,53.24,53.84,,35.51,,56.66,54.55,53.54,56.05,55.65,
41156.45833,10.7,Normal,51.24,52.64,53.24,54.55,54.55,,35.7,,57.36,55.05,53.94,56.15,56.15,
41156.5,10.6,Normal,51.74,52.64,53.74,54.55,54.25,,36,,56.96,55.25,53.84,56.15,56.45,
41156.54167,10.7,Normal,52.24,52.44,54.15,55.15,55.35,,36.6,,57.56,55.95,54.35,56.56,57.06,
41156.58333,10.6,Normal,52.94,52.74,54.55,55.05,55.55,,36.79,,58.06,56.35,54.85,56.66,57.26,
41156.625,10.6,Normal,52.04,52.34,54.15,54.05,55.45,,36.99,,57.76,55.95,54.45,56.76,56.86,
41156.66667,10.6,Normal,51.84,52.04,53.94,54.75,55.45,,37.29,,57.86,56.45,54.65,56.96,57.16,
41156.70833,10.7,Normal,51.74,51.84,53.84,55.65,55.25,,37.39,,58.06,56.25,54.75,56.96,57.36,
41156.79167,10.7,Normal,51.74,53.74,54.05,54.55,55.75,,37.59,,58.57,56.35,55.05,57.16,57.56,
41156.83333,10.6,Normal,51.94,53.34,54.25,46.54,55.95,,37.69,,58.67,56.35,54.85,57.16,57.56,
41156.875,10.6,Normal,51.84,53.24,54.25,49.14,55.95,,37.69,,58.77,56.45,54.75,57.26,57.76,
41156.91667,10.5,Normal,51.84,54.15,54.05,51.14,56.05,,37.69,,59.27,56.45,54.75,57.26,57.56,
41156.95833,10.5,Normal,51.54,54.35,54.05,53.14,55.85,,37.29,,60.68,56.15,54.55,57.16,57.16,
41157.04167,10.5,Normal,51.24,52.64,53.44,49.14,54.85,,36.79,,56.96,55.85,53.94,56.86,56.76,
41157.08333,10.5,Normal,50.94,52.34,53.24,49.84,54.35,,36.5,,57.36,55.75,54.05,56.76,56.76,
41157.125,10.5,Normal,50.94,52.14,53.04,52.54,54.25,,36.3,,57.16,55.75,53.94,56.66,56.56,
41157.16667,10.5,Normal,51.04,52.74,53.14,53.04,54.55,,36,,56.76,55.45,54.05,56.56,56.35,
41157.20833,10.5,Normal,50.94,52.64,52.84,54.15,54.45,,35.8,,56.86,55.35,53.74,56.45,56.66,
41157.25,10.4,Normal,50.74,52.04,52.94,54.05,54.05,,35.51,,56.25,55.35,53.74,56.35,56.45,
41157.29167,10.5,Normal,50.74,51.84,52.74,54.75,54.35,,35.31,,56.15,55.55,53.84,56.25,56.76,
41157.33333,10.5,Normal,51.24,52.54,53.44,55.45,54.55,,35.31,,56.35,55.65,53.94,56.35,56.76,
41157.375,10.5,Normal,51.94,53.14,53.84,55.75,54.65,,35.51,,56.86,55.95,54.05,56.45,56.96,
41157.41667,10.6,Normal,52.34,53.54,54.35,56.45,55.45,,35.8,,57.66,56.35,54.55,56.76,57.36,
41157.45833,10.6,Normal,52.94,54.25,54.75,56.76,56.45,,36,,58.16,56.96,54.75,57.06,57.96,
41157.5,10.6,Normal,53.54,55.15,55.45,56.56,56.76,,36.4,,59.07,57.36,55.45,57.36,58.16,
41157.54167,10.6,Normal,54.25,55.95,55.75,56.15,57.66,,36.79,,60.18,57.66,56.45,57.76,58.57,
41157.58333,10.7,Normal,54.05,56.56,55.85,52.64,57.76,,37.19,,60.78,57.76,56.86,57.96,58.77,
41157.625,10.7,Normal,53.54,55.45,55.75,52.94,57.76,,37.39,,60.98,57.76,,58.16,58.57,
41157.66667,10.7,Normal,52.74,55.25,55.45,52.24,56.86,,37.69,,59.57,57.46,,57.86,58.16,
41157.70833,10.6,Normal,52.54,54.95,54.65,51.24,55.55,,37.29,,57.66,56.45,,57.46,57.46,
41157.75,10.6,Normal,51.44,52.74,54.15,50.94,54.65,,36.89,,56.86,56.45,,57.26,57.36,
41157.79167,10.6,Normal,51.44,54.15,54.15,52.04,55.95,,36.6,,57.96,56.15,,57.06,57.26,
41157.83333,10.6,Normal,51.34,53.34,53.44,50.24,55.05,,36.4,,56.05,55.85,,56.86,56.66,
41157.875,10.6,Normal,51.44,52.64,53.24,49.74,53.94,,36.4,,56.35,54.85,,56.76,56.66,
41157.91667,10.5,Normal,50.94,53.14,53.04,53.44,54.55,,36.3,,56.45,55.25,,56.45,56.05,
41157.95833,10.6,Normal,50.94,52.94,52.84,54.35,53.94,,36.1,,55.45,54.75,,56.15,56.05,
41158,10.5,Normal,50.54,51.74,52.24,52.94,52.54,,35.8,,54.75,52.84,,55.85,55.45,
41158.04167,10.6,Normal,49.54,50.94,51.14,52.44,51.74,,35.6,,53.94,51.34,,55.35,54.25,
41158.08333,10.5,Normal,48.84,50.24,50.54,53.24,51.04,,35.01,,52.94,51.54,,54.75,54.25,
41158.125,10.6,Normal,48.94,53.64,50.04,52.44,51.14,,34.81,,55.65,49.64,,55.05,53.64,
41158.16667,10.4,Normal,48.94,54.55,50.34,52.64,52.44,,34.71,,57.56,52.04,,55.35,53.74,
41158.20833,10.5,Normal,48.74,52.34,50.54,51.84,52.54,,34.61,,56.56,52.44,,54.85,53.94,
41158.25,10.4,Normal,48.94,52.44,50.64,51.54,52.84,,34.52,,56.56,52.94,,54.85,54.15,
41158.33333,10.5,Normal,49.64,52.74,51.54,51.34,53.64,,34.61,,57.66,53.64,,54.75,54.75,
41158.375,10.5,Normal,50.54,54.85,52.24,52.94,54.25,,34.81,,59.67,53.84,,54.95,55.05,
41158.41667,10.5,Normal,51.64,56.56,52.84,53.84,54.95,,35.01,,60.98,54.65,,55.15,55.65,
41158.45833,10.6,Normal,51.84,55.85,53.24,53.34,55.25,,35.21,,59.57,54.95,,55.35,55.95,
41158.5,10.6,Normal,52.24,54.85,53.74,53.74,56.05,,35.51,,59.27,55.55,,55.65,56.35,
41158.54167,10.7,Normal,52.74,54.75,54.15,54.15,56.35,,35.9,,59.98,55.95,,55.95,56.76,
41158.58333,10.6,Normal,52.94,54.75,54.55,54.35,56.76,,36,,60.48,56.35,,56.35,57.26,
41158.625,10.6,Normal,52.74,54.05,54.55,54.15,57.06,,36.1,,60.98,56.76,,56.76,57.56,
41158.66667,10.7,Normal,52.64,54.15,54.55,54.55,56.96,,36.5,,60.88,56.96,,57.06,57.76,
41158.70833,10.6,Normal,52.44,54.15,54.55,53.94,56.56,,36.6,,60.68,56.86,,57.16,57.86,
41158.75,10.6,Normal,52.24,53.44,54.45,54.35,56.35,,36.99,,60.78,56.86,,57.26,57.76,
41158.79167,10.6,Normal,52.34,53.44,54.45,54.35,56.35,,36.89,,60.98,56.86,,57.36,57.86,
41158.83333,10.6,Normal,52.54,53.94,54.55,54.35,56.45,,37.19,,60.98,56.86,,57.46,58.06,
41158.875,10.5,Normal,52.64,53.54,54.65,54.85,56.45,,36.99,,60.88,57.06,,57.56,58.06,
41158.91667,10.6,Normal,52.54,53.94,54.75,54.65,56.45,,37.19,,61.29,56.76,,57.66,58.06,
41158.95833,10.5,Normal,52.34,54.45,54.35,54.15,56.15,,37.49,,61.49,56.56,,57.46,57.56,
41159,10.6,Normal,52.34,54.95,54.15,55.15,56.45,,37.39,,60.88,56.86,,57.56,57.96,
41159.04167,10.5,Normal,52.44,54.85,54.55,55.05,56.35,,36.89,,61.49,56.76,,57.56,57.96,
41159.08333,10.6,Normal,52.24,55.35,54.35,55.25,56.45,,37.39,,61.69,56.96,,57.66,58.16,
41159.125,10.4,Normal,52.54,55.05,54.45,55.35,56.56,,37.39,,61.39,57.16,,57.66,58.47,
41159.16667,10.6,Normal,52.24,54.85,54.45,55.35,56.45,,37.39,,62.19,56.86,,57.76,58.16,
41159.20833,10.5,Normal,52.34,54.95,54.45,55.65,56.56,,37.39,,62.09,57.16,,57.76,58.16,
41159.25,10.5,Normal,52.54,55.35,54.55,55.75,56.76,,37.29,,61.49,57.06,,57.86,58.06,
41159.29167,10.4,Normal,52.44,55.35,54.55,55.95,56.76,,37.39,,61.59,57.26,,57.86,58.57,
41159.33333,10.5,Normal,52.84,55.95,54.95,56.25,56.96,,37.49,,61.89,57.26,,57.86,58.36,
41159.375,10.5,Normal,52.74,56.15,54.95,56.76,57.26,,37.49,,62.5,57.46,,57.96,58.36,
41159.41667,10.6,Normal,53.24,56.25,55.45,56.45,57.46,,37.69,,62.8,57.66,,57.86,58.57,
41159.45833,10.6,Normal,53.94,56.66,55.65,56.66,57.76,,37.79,,62.7,57.86,,57.96,58.77,
41159.5,10.6,Normal,53.74,56.56,55.35,56.56,57.76,,38.08,,62.7,57.96,,58.16,58.87,
41159.54167,10.6,Normal,53.74,56.15,55.25,56.76,57.96,,38.18,,62.8,58.06,,58.16,58.87,
41159.58333,10.6,Normal,53.74,56.05,55.45,56.66,58.36,,38.38,,63,58.06,,58.16,58.87,
41159.625,10.6,Normal,53.94,56.15,55.75,56.76,58.36,,38.58,,63.1,58.26,,58.36,59.07,
41159.66667,10.6,Normal,54.05,55.85,55.85,56.96,58.26,,38.78,,63.61,58.47,,58.57,59.37,
41159.70833,10.6,Normal,53.84,55.65,55.85,57.16,57.96,,39.08,,63.5,58.36,,58.67,59.37,
41159.75,10.6,Normal,54.15,55.85,55.95,52.14,57.86,,39.17,,63.91,58.47,,58.77,59.37,
41159.79167,10.6,Normal,54.05,55.55,55.85,49.64,58.06,,39.27,,64.01,58.36,,58.77,59.37,
41159.83333,10.6,Normal,54.05,55.65,55.85,50.94,57.96,,39.27,,63.2,58.36,,58.77,59.47,
41159.875,10.5,Normal,53.84,55.65,55.65,50.64,58.06,,39.37,,63.91,58.47,,58.87,59.37,
41159.91667,10.6,Normal,53.74,56.05,55.75,51.34,57.86,,39.37,,63.4,58.47,,58.87,59.37,
41159.95833,10.5,Normal,53.74,56.05,55.65,51.44,58.06,,39.27,,63.71,58.57,,58.87,59.27,
41160.04167,10.4,Normal,53.74,55.95,56.05,51.54,57.76,,39.37,,63.61,58.36,,58.87,59.27,
41160.08333,10.5,Normal,53.54,56.05,55.85,52.04,57.56,,39.27,,63.3,58.26,,58.87,59.07,
41160.125,10.4,Normal,52.84,55.45,55.45,51.34,57.36,,39.27,,64.31,57.96,,58.77,58.87,
41160.16667,10.6,Normal,52.34,55.85,54.65,51.74,57.36,,38.68,,63.91,57.86,,58.57,58.36,
41160.20833,10.4,Normal,52.14,55.05,54.15,51.64,57.26,,38.28,,63.4,57.56,,58.26,58.36,
41160.25,10.4,Normal,52.04,55.35,54.35,51.44,56.86,,37.88,,62.7,57.36,,58.06,57.76,
41160.29167,10.5,Normal,52.24,55.35,54.35,51.64,56.45,,37.49,,61.99,57.06,,57.86,57.96,
41160.33333,10.6,Normal,51.94,55.35,54.15,51.94,56.35,,37.29,,62.6,56.86,,57.56,57.66,
41160.375,10.5,Normal,51.14,55.45,53.34,50.94,56.05,,36.99,,63.2,56.76,,57.46,57.16,
41160.41667,10.6,Normal,50.84,55.25,53.24,51.44,56.45,,36.79,,61.79,56.56,,57.36,57.36,
41160.45833,10.5,Normal,51.34,54.85,53.24,52.04,56.35,,36.79,,61.59,56.45,,57.06,57.06,
41160.5,10.7,Normal,52.04,55.15,53.54,52.24,56.15,,36.5,,61.49,56.56,,56.96,57.16,
41160.54167,10.6,Normal,52.84,54.75,54.25,52.34,56.66,,36.69,,61.79,56.66,,57.06,57.56,
41160.58333,10.7,Normal,53.44,54.55,55.05,52.44,57.26,,36.89,,62.09,57.16,,57.26,57.86,
41160.625,10.6,Normal,53.34,53.84,55.25,52.84,57.46,,37.29,,62.6,57.36,,57.56,58.16,
41160.66667,10.7,Normal,53.04,53.94,55.15,52.64,57.26,,37.59,,63,57.36,,57.76,58.26,
41160.70833,10.6,Normal,53.14,54.05,55.15,52.74,56.96,,37.98,,62.5,57.26,,57.86,58.06,
41160.75,10.7,Normal,52.74,53.94,55.05,52.14,56.56,,37.88,,62.19,56.96,,57.76,58.06,
41160.79167,10.6,Normal,51.84,52.94,54.45,49.64,56.05,,37.49,,62.6,56.15,,57.46,57.16,
41160.83333,10.6,Normal,52.64,53.64,54.45,52.24,56.05,,37.39,,62.7,56.66,,57.46,57.76,
41160.875,10.5,Normal,52.14,53.44,54.45,51.44,55.75,,37.29,,62.09,56.45,,57.36,57.26,
41160.91667,10.6,Normal,52.34,53.54,54.35,52.74,55.95,,36.99,,63,56.56,,57.36,57.26,
41160.95833,10.6,Normal,52.34,53.44,54.35,54.15,56.25,,37.09,,62.5,56.76,,57.46,57.66,
41161,10.6,Normal,52.24,53.54,54.45,53.14,55.85,,37.09,,63.4,56.56,,57.46,57.46,
41161.04167,10.5,Normal,52.14,53.54,54.05,53.94,55.55,,36.99,,61.89,56.25,,57.26,57.36,
41161.08333,10.6,Normal,52.04,54.25,53.74,54.25,54.75,,38.58,,60.18,56.15,,57.26,57.36,
41161.125,10.6,Normal,51.04,52.64,52.74,52.54,52.34,,37.98,,56.25,53.74,,56.86,56.66,
41161.16667,10.5,Normal,51.44,53.24,53.04,52.94,53.14,,37.59,,57.26,55.65,,57.06,56.76,
41161.20833,10.5,Normal,51.74,53.64,53.44,55.25,54.35,,37.29,,57.76,56.05,,57.16,57.36,
41161.25,10.5,Normal,51.84,53.84,53.54,54.65,54.65,,36.99,,58.36,56.25,,57.16,57.26,
41161.29167,10.6,Normal,51.84,53.24,53.64,55.25,54.95,,36.89,,58.67,56.25,,57.16,57.16,
41161.33333,10.4,Normal,52.04,53.34,53.94,54.55,55.05,,36.5,,58.06,56.45,,57.16,57.26,
41161.375,10.5,Normal,52.34,53.54,54.25,54.95,55.25,,36.4,,59.07,56.35,,57.06,57.26,
41161.41667,10.5,Normal,52.84,53.84,54.65,54.35,55.45,,36.6,,59.77,56.45,,57.16,57.26,
41161.45833,10.7,Normal,52.94,53.54,54.55,54.25,55.15,,36.89,,59.57,56.35,,57.16,57.46,
41161.5,10.6,Normal,53.24,54.65,55.25,54.55,56.45,,37.19,,60.48,56.56,,57.36,57.66,
41161.54167,10.7,Normal,53.04,53.24,54.85,53.54,56.05,,37.79,,60.08,56.35,,57.26,57.26,
41161.58333,10.6,Normal,52.94,53.44,54.75,53.84,56.15,,37.59,,59.27,56.35,,57.06,57.16,
41161.625,10.6,Normal,52.14,53.04,54.45,53.14,56.05,,37.29,,59.17,56.15,,56.86,56.86,
41161.66667,10.6,Normal,50.54,51.94,52.94,53.04,55.35,,36.99,,58.47,55.25,,56.45,56.25,
41161.70833,10.7,Normal,50.04,52.04,52.14,52.94,54.25,,36.5,,56.86,54.45,,55.95,55.45,
41161.75,10.6,Normal,49.94,52.04,51.84,51.74,53.64,,36,,56.76,53.54,,55.45,55.05,
41161.79167,10.7,Normal,49.34,51.54,51.44,51.74,53.24,,35.41,,56.56,53.14,,55.05,54.65,
41161.83333,10.6,Normal,49.64,51.54,51.44,52.64,53.44,,35.21,,57.46,53.74,,54.95,54.75,
41161.875,10.6,Normal,49.74,51.64,51.74,52.84,53.54,,35.11,,57.66,53.84,,55.05,55.05,
41161.91667,10.5,Normal,49.54,51.74,51.64,52.24,53.64,,34.91,,58.26,53.74,,55.05,54.75,
41161.95833,10.5,Normal,49.54,51.44,51.54,52.24,53.44,,34.81,,57.66,53.74,,55.05,54.75,
41162,10.5,Normal,49.44,51.34,51.34,50.94,52.44,,34.42,,56.86,52.84,,54.85,54.35,
41162.04167,10.6,Normal,48.64,50.44,50.84,50.04,51.64,,34.12,,55.55,51.64,,54.75,54.25,
41162.08333,10.4,Normal,49.04,50.94,50.94,52.24,52.54,,33.92,,55.85,53.04,,54.45,54.35,
41162.125,10.6,Normal,48.54,50.34,50.74,51.34,52.24,,33.82,,56.66,53.24,,54.65,54.35,
41162.16667,10.5,Normal,48.44,50.34,50.54,51.34,51.44,,33.62,,55.25,52.64,,54.45,54.05,
41162.20833,10.6,Normal,48.54,50.04,50.64,51.04,51.94,,33.53,,56.15,52.84,,54.55,54.15,
41162.25,10.4,Normal,48.84,50.74,50.94,52.34,52.54,,33.53,,56.25,53.24,,54.45,54.45,
41162.29167,10.5,Normal,48.84,50.74,50.94,52.14,52.64,,33.53,,56.05,53.44,,54.45,54.75,
41162.33333,10.4,Normal,49.24,51.04,51.24,52.54,53.34,,33.43,,56.76,53.94,,54.65,55.05,
41162.375,10.6,Normal,49.84,51.14,51.94,52.54,53.44,,33.82,,57.96,54.35,,54.95,55.35,
41162.41667,10.5,Normal,50.84,51.84,52.74,52.84,54.05,,34.02,,58.36,54.75,,55.15,55.75,
41162.45833,10.6,Normal,51.34,51.74,53.24,53.04,54.85,,34.22,,58.77,55.45,,55.55,56.35,
41162.5,10.6,Normal,51.84,52.14,53.74,53.54,55.55,,34.61,,59.47,55.95,,55.95,56.76,
41162.54167,10.6,Normal,52.64,51.64,54.45,53.84,55.85,,35.11,,59.77,56.35,,56.35,57.16,
41162.58333,10.6,Normal,52.24,52.04,54.05,54.05,55.35,,35.31,,59.47,56.25,,56.45,56.86,
41162.625,10.7,Normal,52.04,51.84,54.15,54.15,56.05,,35.6,,59.77,56.25,,56.56,57.16,
41162.66667,10.7,Normal,51.94,51.74,54.05,54.05,55.85,,35.8,,59.57,56.35,,56.66,57.26,
41162.70833,10.6,Normal,51.54,51.44,53.74,53.94,55.45,,36.3,,59.87,56.25,,56.76,57.16,
41162.75,10.6,Normal,51.64,51.64,53.84,54.65,55.45,,36.2,,59.77,56.45,,56.86,57.46,
41162.79167,10.6,Normal,51.84,51.94,53.94,54.65,55.65,,36.4,,59.87,56.35,,56.96,57.46,
41162.83333,10.6,Normal,52.14,52.54,54.25,54.25,55.55,,36.79,,61.29,56.35,,57.06,57.46,
41162.875,10.5,Normal,51.84,52.54,53.94,54.35,55.75,,36.69,,60.38,56.45,,57.06,57.56,
41162.91667,10.5,Normal,51.74,52.64,53.84,53.84,55.55,,36.69,,59.47,56.45,,57.06,57.46,
41162.95833,10.5,Normal,51.74,52.84,53.94,53.94,55.85,,36.6,,59.67,56.45,,57.16,57.46,
41163.04167,10.4,Normal,51.84,52.64,53.94,54.35,56.05,,36.69,,59.98,56.66,,57.36,57.66,
41163.08333,10.5,Normal,51.94,52.94,53.94,54.65,55.95,,36.69,,59.77,56.76,,57.36,57.56,
41163.125,10.4,Normal,51.94,52.44,53.94,52.84,55.85,,36.69,,60.68,56.76,,57.36,57.66,
41163.16667,10.4,Normal,51.94,52.64,54.05,54.15,55.75,,36.79,,60.78,56.56,,57.36,57.46,
41163.20833,10.4,Normal,51.44,52.34,53.64,54.25,55.95,,36.69,,61.39,56.66,,57.16,57.36,
41163.25,10.4,Normal,50.74,53.04,52.94,53.54,55.25,,36.2,,60.88,55.95,,57.06,56.86,
41163.29167,10.4,Normal,51.04,53.24,53.24,53.94,55.05,,35.8,,59.87,55.85,,56.76,56.86,
41163.33333,10.5,Normal,50.34,53.44,52.64,53.74,55.15,,35.51,,60.08,55.75,,56.56,56.45,
41163.375,10.5,Normal,50.34,53.44,52.64,53.64,54.95,,35.31,,59.77,55.65,,56.35,56.25,
41163.41667,10.5,Normal,50.74,53.74,52.84,53.74,54.95,,35.21,,59.77,55.35,,56.25,56.25,
41163.45833,10.6,Normal,51.04,53.74,52.94,53.64,55.55,,35.21,,59.87,55.65,,56.25,56.56,
41163.5,10.6,Normal,51.14,53.74,52.74,54.05,55.75,,35.41,,59.87,55.75,,56.15,56.35,
41163.54167,10.6,Normal,51.44,53.14,53.24,54.65,55.55,,35.41,,59.57,55.75,,56.25,56.66,
41163.58333,10.6,Normal,51.94,53.64,53.44,55.85,55.65,,35.6,,59.37,56.05,,56.35,56.76,
41163.625,10.6,Normal,52.04,52.94,53.94,55.45,55.85,,35.8,,59.57,56.15,,56.45,57.06,
41163.66667,10.7,Normal,51.84,52.24,53.74,55.45,56.05,,36.1,,59.87,56.35,,56.76,57.36,
41163.70833,10.6,Normal,51.54,52.44,53.54,55.45,55.85,,36.3,,59.57,56.45,,56.76,57.26,
41163.75,10.7,Normal,51.74,52.14,53.54,55.55,55.75,,36.5,,59.37,56.35,,56.96,57.36,
41163.83333,10.6,Normal,51.94,52.84,53.64,54.05,55.85,,36.6,,60.28,56.25,,56.96,57.36,
41163.875,10.5,Normal,51.24,53.04,53.34,53.74,55.55,,36.89,,59.87,55.95,,56.96,57.36,
41163.91667,10.6,Normal,51.24,53.04,52.94,53.54,54.85,,36.4,,58.57,55.65,,56.45,56.56,
41163.95833,10.5,Normal,50.34,52.94,52.14,53.44,54.55,,36,,58.87,55.25,,56.35,55.95,
41164,10.5,Normal,49.34,52.84,51.34,53.24,54.25,,35.31,,58.67,54.85,,55.95,55.65,
41164.04167,10.5,Normal,49.44,52.44,51.44,53.24,53.44,,34.71,,57.26,54.25,,55.55,55.25,
41164.08333,10.5,Normal,49.24,52.14,51.44,53.14,53.84,,34.32,,57.56,54.25,,55.55,55.25,
41164.125,10.4,Normal,48.64,50.64,51.34,51.84,53.64,,34.42,,56.66,54.15,,55.15,54.85,
41164.16667,10.5,Normal,48.64,50.44,51.04,52.44,53.64,,34.02,,56.56,53.94,,55.05,55.05,
41164.20833,10.4,Normal,47.74,49.94,50.84,51.44,53.14,78.12,33.62,,56.35,53.54,,54.75,54.25,
41164.25,10.5,Normal,48.24,51.14,50.44,51.64,53.34,,32.93,,57.86,53.64,,54.65,54.35,
41164.29167,10.4,Normal,47.94,49.74,50.44,50.74,53.24,70.39,33.03,,55.85,53.44,,54.45,54.15,
41164.33333,10.5,Normal,48.34,51.04,50.44,51.14,52.94,,32.64,,57.56,53.34,,54.35,54.15,
41164.375,10.4,Normal,48.04,51.04,50.04,51.34,53.14,,32.34,,57.56,53.34,,54.25,54.15,
41164.41667,10.6,Normal,48.64,51.14,50.34,51.84,53.14,,32.24,,56.96,53.34,,54.15,54.25,
41164.45833,10.5,Normal,48.34,50.44,50.04,52.84,53.44,,32.34,,56.86,53.34,,54.15,54.15,
41164.5,10.6,Normal,48.94,50.34,50.34,53.14,53.64,,32.44,,56.76,53.54,,54.15,54.35,
